AphiaID,scientificnameaccepted
111393,Hippoporidra lusitania
111432,Steraechmella buski
111508,Hemicyclopora polita
111513,Arthropoma cecilii
111522,Schizobrachiella sanguinea
111549,Smittina affinis
111554,Smittina crystallina
111596,Alcyonidium cellarioides
111723,Hornera lichenoides
111744,Oncousoecia diastoporides
111851,Lagotia
113634,Planorbulina mediterranensis
116998,Aequorea
117039,Calycella
117105,Hydrodendron
117119,Podocoryna
117196,Plumularia
117277,Aglaophenia kirchenpaueri
117354,Rhizorhagium roseum
117434,Merona cornucopiae
117535,Eucheilota maculata
117606,Halecium tenellum
117673,Kirchenpaueria halecioides
117692,Grammaria abietina
117755,Mitrocomella polydiademata
117823,Plumularia obliqua
118164,Athelges
118176,Gyge
118178,Ione
118196,Athelges paguri
118225,Pleurocrypta galateae
118244,Anthuridae
118288,Anthura
118400,Conilera
118404,Natatolana
118420,Limnoria
118426,Cymodoce
118834,Rocinela danmoniensis
118861,Natatolana gallica
118918,Limnoria quadripunctata
122391,Amphiporus
123133,Asterinidae
123384,Echinocyamus
123479,Cucumaria
123612,Amphipholis
124419,Spatangus raschi
125048,Ophiopsila annulosa
125464,Clupeidae
125659,Atherina
126754,Gymnammodytes semisquamatus
128720,Melinnacheres
129199,Arabella
129214,Heteromastus
129239,Vigtorniella
129248,Protocirrineris
129291,Flabelligera
129294,Piromis
129299,Glycinde
129320,Syllidia
129324,Lacydonia
129371,Ceratocephale
129373,Eunereis
129397,Aponuphis
129417,Travisia
129432,Levinsenia
129452,Notophyllum
129475,Adyte
129485,Enipo
129487,Eunoe
129571,Placostegus
129588,Fimbriosthenelais
129615,Marenzelleria
129648,Brania
129663,Palposyllis
129707,Phisidia
129855,Drilonereis brattstroemi
129947,Caulleriella viridis
130231,Lumbrinerides laubieri
130247,Lumbrineris labrofimbriata
130470,Onuphis eremita
130508,Ophelina norvegica
130530,Phylo kupfferi
130577,Cirrophorus furcatus
130635,Eulalia tjalfiensis
130640,Eumida arctica
130755,Harmothoe areolata
130810,Malmgreniella arenicolae
130851,Protodrilus oculifer
130861,Lygdamis muratus
130871,Bispira crassicornis
131000,Hydroides dianthus
131003,Hydroides ezoensis
131058,Vermiliopsis infundibulum
131104,Spinther arcticus
131135,Marenzelleria viridis
131136,Marenzelleria wireni
131242,Sternaspis scutata
131336,Parapionosyllis brevicirra
131360,Plakosyllis brevipes
131406,Syllides convolutus
131470,Xenosyllis scabra
131524,Polycirrus arenivorus
131527,Polycirrus denticulatus
131882,Eurypon
131593,Clathrinida
131599,Poecilosclerida
131633,Halichondriidae
131636,Chalinidae
131674,Spirastrellidae
131677,Tethyidae
131779,Phakellia
131808,Hymeniacidon
131933,Amphilectus
132079,Timea
132036,Paratimea
132476,Axinella flustra
132521,Bubaris vermiculata
133115,Eurypon major
133133,Hymeraphia stellifera
133701,Spanioplon armaturum
134167,Paratimea constellata
134324,Timea fasciata
134326,Timea hallezi
134328,Timea mixta
134330,Timea stellata
134331,Timea stellifasciata
134607,Ammothea hilgendorfi
134795,Galatheascus striatus
135541,Artotrogus
135666,Artotrogus orbicularis
136093,Squillidae
136233,Tanaopsis
136235,Leptochelia
136466,Heterotanais oerstedii
137686,Goodallia
137722,Crepidula
137781,Cadlina
137943,Epitonium
138011,Diodora
138059,Hedylopsis
138140,Lomanotus
138186,Mysella
138212,Sphenia
138256,Striarca
138322,Palliolum
138331,Mysia
138368,Limacia
138379,Janolus
138495,Dikoleps
138621,Diplodonta
138631,Velutina
138646,Timoclea
139074,Cerithiopsis barleei
139853,Melanella monterosatoi
140104,Hiatella rugosa
140215,Arculus sykesii
140273,Lomanotus genei
140551,Pseudopolinices nanus
140769,Pholadidea loscombiana
141165,Alvania cancellata
141166,Alvania carinata
141440,Ervilia castanea
141486,Dikoleps cutleriana
142028,Tricladida
142231,Notoplana
142233,Discocelides
142815,Cycloporus papillosus
143644,Sabussowia dioica
143671,Ceramiaceae
143841,Griffithsia
146316,Hildenbrandiales
147025,Mysta
147110,Polygireulima
147133,Psammolyce
147143,Sarsinebalia
148427,Inachidae
148534,Atyidae
149681,Nebaliopsis typica
152254,Pista bansei
152301,Escharellidae
152365,Lagis
153450,Janolidae
153582,Buguloidea
153751,Odontoporella lata
154527,Barentsiidae
156260,Nebalia strausi
158351,Atlantopandalus propinqvus
165647,Monocrepidium minutum
167886,Antho (Antho) involvens
170417,Clionaidae
170779,Protosuberites
171049,Trachycladus minax
195971,Paraehlersia
195978,Prosphaerosyllis campoyi
221521,Schizomavella cornuta
236120,Aplysilla sulfurea
236680,Harmothoe serrata
237792,Stomatopora gingrina
238179,Proceraea scapularis
238193,Myrianida convoluta
238201,Myrianida quindecimdentata
238202,Myrianida rubropunctata
248352,Unciolidae
333938,Lysippe fragilis
334725,Scalibregma stenocerum
388224,Sarsinebalia urgorrii
389697,Leucothoe brunonis
390517,Vitreolina colini
396540,Hilbigneris pleijeli
411040,Athenaria
423154,Arachnidium simplex
494197,Aphididae
505946,Arcuatula senhousia
532402,Aporodoris millegrana
535458,Adna anglica
578333,Harmothoe fernandi
592997,Halcampoides purpureus
599861,Stephanotheca ochracea
761614,Paraehlersia dionisi
834010,Bugulina fulva
845529,Knoutsodonta oblonga
882443,Dialychone dunerificta
986944,Terminoflustra barleei
1059487,Cribrilina (Cribrilina) cryptooecium
1305582,Paucibranchia fallax
1317575,Cribrilaria arrecta
1355594,Bradabyssa villosa
1391543,Paratriangulus galatheae
208,Arcidae
798,Monogenea
2174,Meyliidae
101533,Gammarellus
101972,Amphilochus tenuimanus
102167,Apherusa henneguyi
102861,Odius carinatus
110731,Bugulidae
110834,Palmiskenea
110941,Fenestrulina
111317,Distansescharella seguenzai
111332,Puellina modica
111523,Schizoporella cornualis
111614,Buskia nitens
111808,Pedicellina nutans
115732,Sunaristes paguri
117665,Stylactis inermis
118227,Pleurocrypta microbranchiata
118236,Pseudione callianassae
118935,Cymodoce tattersalli
122773,Tetrastemma flavidum
128666,Lichomolgus
128908,Selioides bocqueti
129230,Mesochaetopterus
129517,Questa
129532,Hypsicomus
130320,Petaloproctus tenuis
130423,Rullierinereis faroensis
131429,Syllis fasciata
134648,Callipallene tiberi
134799,Peltogasterella sulcata
136153,Apseudidae
136186,Apseudopsis
137610,Rhabdopleura compacta
137631,Aeolidiella
138395,Pseudovermis
138477,Sepia
139645,Doto lemchei
140044,Trapania maculata
140278,Ctena decussata
140743,Philine angulata
143773,Champiaceae
143864,Spermothamnion
143870,Dasya
146951,Galathowenia fragilis
147188,Trophonopsis
153375,Facelina auriculata
153730,Alcyonidium condylocinereum
155403,Virchowia clavata
155472,Dialychone
164322,Leucandra gossei
238248,Streptosyllis campoyi
238740,Grandidierella japonica
247908,Escharoides bishopi
390171,Tryphosella lowryi
408266,Fenestrulina delicia
459311,Nebalia reboredae
510518,Camarodonta
760213,Aquiloniella scabra
761798,Metroperiella lacunata
834041,Crisularia purpurotincta
836227,Brachystomia angusta
852814,Pionosyllis nidrosiensis
883967,Thoridae
1318022,Kirkegaardia serrata
103583,Leptoclinides faeroensis
118394,Aega
126439,Micromesistius poutassou
126501,Phycis blennoides
126835,Cepola macrophthalma
129196,Laetmonice
132539,Halicnemia patera
133213,Desmacella inornata
139622,Doris sticta
166634,Haliclona (Rhizoniera) indistincta
168873,Forcepia (Forcepia) psammophila
334240,Notomastus profondus
382158,Patellogastropoda
102261,Echinogammarus marinus
103056,Podocerus variegatus
107233,Pagurus carneus
116943,Pontobdella
108345,Processa nouveli nouveli
123868,Astropecten jonstoni
124316,Paracentrotus lividus
127385,Nerophis ophidion
129896,Notomastus exsertilis
130158,Hesione splendida
131390,Sphaerosyllis ovigera
138843,Barleeia unifasciata
138880,Chauvetia brunnea
131067,Labioleanira yhleni
139623,Doris verrucosa
140074,Haminoea hydatis
141578,Gastrana fragilis
131706,Leuconia
144805,Chondria scintillans
145622,Neurocaulon foliosum
142827,Leptoplana tremellaris
146367,Lophosiphonia obscura
146633,Rivularia atra
155375,Eulalia clavigera
149013,Diatoma
254497,Asterias amurensis
548016,Zanardinia typus
558845,Prionospio pulchra
213760,Rivularia bullata
1311326,Nothokallymenia crouaniorum
152405,Halosydna gelatinosa
238648,Syllis krohnii
101398,Melphidippidae
117281,Aglaophenia parvula
130460,Diopatra neapolitana
130485,Armandia cirrhosa
139861,Melanella pseudoglabra
144464,Derbesia tenuissima
182818,Eumida parva
107357,Pisa nodipes
107440,Xantho hydrophilus
107455,Pachygrapsus marmoratus
107511,Hippolyte inermis
103912,Polycarpa pusilla
104038,Hispanirhynchia
104066,Platidia anomioides
104068,Gryphus vitreus
110521,Platysympus tricarinatus
110560,Campylaspis verrucosa
110601,Makrokylindrus (Adiastylis) josephinae
111128,Porella laevis
111148,Bicellarina alderi
111181,Nordgaardia pusilla
111234,Notoplites jeffreysii
111242,Scrupocellaria incurvata
111275,Celleporina lucida
111440,Gemellipora eburnea
111578,Tessaradoma boreale
111619,Metalcyonidium gautieri
114976,Thalassarachna reticulata
125348,Acanthogorgia armata
129846,Laetmonice producta
130056,Eunice floridana
130059,Eunice oerstedii
130115,Therochaeta collarifera
130166,Leocrates atlanticus
130243,Lumbrineris flabellicola
130252,Lumbrineris pseudofragilis
130478,Paradiopatra hispanica
130939,Oriopsis armandi
131048,Serpula concharum
134626,Cilunculus alcicornis
134638,Pantopipetta armoricana
135209,Madrepora oculata
136051,Nephasoma (Nephasoma) abyssorum
136054,Nephasoma (Nephasoma) constricticervix
136318,Francapseudes uniarticulatus
136320,Pseudosphyrapus centobi
136348,Collettea cylindrata
138791,Asperarca nodulosa
138799,Bathyarca pectunculoides
138932,Turrisipho fenestratus
139190,Amphissa acutecostata
139699,Claviscala richardi
139720,Epitonium dallianum
139747,Iphitus tuberatus
140001,Cadulus artatus
140010,Cadulus subfusiformis
140206,Leptochiton leloupi
140255,Limopsis minuta
140447,Dacrydium ockelmanni
140847,Pristigloma nitens
141434,Abra longicallus
141668,Thyasira obsoleta
142002,Yoldiella lucida
152396,Kelliella miliaris
155439,Harmothoe haliaeti
156214,Limea crassa
157381,Euphrosine cirrata
160248,Curtitoma violacea
181259,Ennucula corbuloides
182495,Cumella (Cumella) divisa
327919,Eusthenelais hibernica
345287,Kurtiella tumidula
410734,Nephasoma (Nephasoma) diaphanes diaphanes
420663,Ledella sublevis
558890,Pseudexogone dineti
815946,Mendicula inflata
100930,Actinauge richardi
107397,Macropipus tuberculatus
123457,Eostichopus
124020,Ceramaster granularis
125134,Ophiothrix luetkeni
442300,Parthenopoides massena
118559,Eugerda tenuimana
140893,Pulsellum lofotense
138114,Tegulaherpia
1205,Hyperiidea
110555,Campylaspis rubicunda
110690,Meganyctiphanes norvegica
138259,Nuculana
139445,Cuspidaria glacialis
141684,Tjaernoeia exquisita
606988,Baeonectes pygmaea
138559,Tornus
123561,Ophiocten
103327,Leiopathes grimaldii
125390,Paramuricea placomus
125393,Placogorgia graciosa
133188,Cladorhiza abyssicola
134115,Alectona millari
134380,Aphrocallistes beatrix
169685,Hexadella pruvoti
183142,Eucalathis tuberata
183648,Spiroxya levispira
235551,Eucalathis murrayi
254912,Odontaster crassus
101915,Ampelisca provincialis
101925,Ampelisca sorbei
103259,Themisto abyssorum
111486,Escharella klugei
129919,Phyllochaetopterus major
139736,Epitonium trevelyanum
100757,Hormathia
107120,Solenocera membranacea
107652,Pandalus propinqvus
126435,Gadiculus argenteus
126456,Gaidropsarus macrophthalmus
126663,Echiodon drummondii
127145,Lepidorhombus boscii
138761,Aporrhais serresiana
138865,Buccinum humphreysianum
118323,Eugerda
101454,Paramphilochoides
141039,Ondina warreni
100872,Diadumene cincta
106227,Megatrema anglicum
131897,Biemna
132472,Axinella damicornis
144505,Anotrichium furcellatum
167852,Antho (Acarnia) coriacea
170765,Homaxinella subdola
125366,Eunicella verrucosa
139907,Facelina annulicornis
1027803,Xiphosiphonia pinnulata
1311361,Lychaete pygmaea
1414,Prostigmata
10211,Squaliformes
100774,Cereus
103660,Aplidium proliferum
110357,Thalassema
117597,Halecium muricatum
118926,Campecopea hirsuta
125570,Trachinidae
129544,Potamilla
130943,Oriopsis hynensis
139169,Eatonina fulgida
140616,Omalogyra atomus
143923,Rhodomela
144517,Antithamnion villosum
145327,Litosiphon laminariae
145568,Gelidiella calcicola
145611,Cruoria cruoriiformis
491643,Arcopella balaustina
110414,Leucon
140460,Modiolarca subpicta
112244,Planorbulina
103138,Metopa tenuimana
132487,Axinella polypoides
103701,Ascidia celtica
103703,Ascidia correi
103730,Ciona gelatinosa
103734,Pseudodiazona abyssa
103747,Corynascidia translucida
103808,Molgula vara
103868,Cnemidocarpa devia
103904,Polycarpa itera
103938,Styela sigma
103939,Styela similis
104057,Dallina septigera
107181,Munidopsis serricornis
110446,Cyclaspis longicaudata
110447,Cyclaspoides sarsi
110468,Ceratocuma horridum
110496,Diastyloides scaber
110503,Leptostylis longimana
110504,Leptostylis macrura
110510,Hemilamprops assimilis
110511,Hemilamprops cristatus
110515,Hemilamprops uniplicatus
110522,Platysympus typicus
110528,Eudorella hirsuta
110532,Eudorella parvula
110539,Campylaspis alba
110546,Campylaspis horridoides
110549,Campylaspis laticarpa
110551,Campylaspis macrophthalma
110554,Campylaspis rostrata
110557,Campylaspis squamifera
110561,Campylaspis vitrea
110568,Cumella (Cumella) tarda
110569,Cumellopsis helgae
110575,Paracampylaspis platycarpus
110581,Procampylaspis armata
110585,Procampylaspis lutensis
110586,Procampylaspis macronyx
110602,Makrokylindrus (Adiastylis) longicaudatus
110612,Leucon (Crymoleucon) tener
110613,Leucon (Epileucon) longirostris
110624,Leucon (Macrauloleucon) spinulosus
111069,Fedora edwardsi
111262,Euginoma vermiformis
111295,Turbicellepora smitti
111489,Escharella laqueata
111733,Disporella smitti
111751,Tervia irregularis
118479,Malacanthura truncata
118497,Calathura brachiata
118499,Leptanthura affinis
118502,Leptanthura chardyi
118506,Leptanthura tenuis
125371,Acanella arbuscula
129109,Oligobrachia gracilis
129114,Siboglinum atlanticum
129116,Siboglinum ekmani
129118,Siboglinum holmei
129120,Siboglinum inerme
129885,Leiocapitella dollfusi
129903,Notoproctus oculatus
129908,Pseudocapitella incerta
130147,Progoniada regularis
130207,Heterospio longissima
130209,Heterospio reducta
130228,Lumbrinerides acuta
130390,Neanthes kerguelensis
130474,Onuphis rullieriana
130479,Paradiopatra lepta
130499,Ophelina abranchiata
130511,Tachytrypane jeffreysi
130742,Eunoe hubrechti
130797,Lepidasthenia maculata
130872,Bispira fabricii
130903,Euchone analis
130952,Potamethus malmgreni
130978,Pseudoscalibregma parvum
131577,Trochochaeta watsoni
134628,Cilunculus europaeus
134642,Callipallene acus
134715,Anoplodactylus arnaudae
134721,Anoplodactylus oculatus
136039,Aspidosiphon (Akrikos) zinni
136074,Phascolion (Isomya) tuberculosum
136264,Apseudes grazielae
136317,Francapseudes debilis
136335,Neotanais laevispinosus
136346,Araphura filiformis
136372,Tanaella unguicillata
136376,Paragathotanais nanus
138682,Aclis sarsi
138686,Aclis walleri
139317,Oenopota elegans
139352,Pleurotomella packardii
139384,Taranis moerchii
139391,Typhlomangelia nivalis
139452,Cuspidaria parva
139459,Halonympha depressa
139663,Spirotropis monterosatoi
139691,Entalina tetragona
139695,Acrilloscala lamyi
139735,Epitonium tiberii
139743,Gregorioiscala sarsii
139780,Bathycrinicola talaena
139799,Eulima anonyma
139806,Eulima leptozona
139811,Eulitoma obtusiuscula
139813,Fuscapex cabiochi
139816,Fuscapex talismani
139823,Fusceulima thalassae
139846,Melanella jeffreysii
139851,Melanella martynjordani
139864,Melanella similior
139865,Melanella spiridioni
139875,Ophieulima minima
139924,Fusinus bocagei
140134,Connexochiton platynomenus
140197,Leptochiton alveolus
140243,Limatula subovata
140451,Dacrydium wareni
140454,Idas argenteus
140585,Nucula atacellana
140702,Delectopecten vitreus
140853,Prochaetoderma yongei
140894,Pulsellum teres
141674,Thyasira subcircularis
141677,Thyasira tortuosa
141947,Lyonsiella abyssicola
141951,Lyonsiella subquadrata
141958,Verticordia quadrata
142001,Yoldiella lenticula
152400,Curveulima macrophthalmica
157398,Glyphanostomum pallescens
175030,Golfingia (Golfingia) muricaudata
175041,Phascolion (Montuga) pacificum
181040,Pagodula echinata
181274,Yoldiella fabula
181275,Yoldiella veletta
181312,Limatula thalassae
181824,Bathycuma brevirostre
182334,Leucon (Epileucon) pusillus
182336,Leucon (Epileucon) spiniventris
182350,Leucon (Leucon) profundus
182369,Campylaspides grandis
182418,Campylaspis mansa
182612,Procampylaspis inermis
182615,Procampylaspis ommidion
182796,Ledella pustulosa
182953,Adeonellopsis coscinophora
183022,Bonellia thomensis
183026,Branchamphinome antarctica
183031,Bugulella gracilis
183124,Diastylis hastata
183141,Eucalathis ergastica
183147,Eulitoma arcus
183164,Flabelligella papillata
183233,Lana neglecta
183236,Leptanthura truncata
183271,Microecia suborbicularis
183309,Ophelina groenlandica
183320,Pachyzoon atlanticum
183395,Samythella elongata
196388,Polyschides olivi
221536,Cellaria harmelini
236688,Saccella commutata
249962,Asajirus indicus
327520,Eulalia anoculata
333193,Ceratonereis (Composetia) anoculata
333778,Laubieriopsis cabiochi
334695,Rhamphobrachium (Spinigerium) brevibrachiatum
337052,Travisia gravieri
337592,Phyllodoce (Carobia) rubiginosa
353934,Notodelphys salthasae
406055,Lyonsiella perplexa
423170,Augeneria albidentata
467497,Ennucula granulosa
469412,Notoplites evocatus
478765,Typhlotanais proctagon
478771,Typhlotanais tenuicornis
478772,Typhlotanais tenuimanus
489232,Cumella gracilima
506466,Tindaria hessleri
533169,Neilonella pusio
541014,Microgloma turnerae
703701,Levinsenia uncinata
748288,Cuspidaria atlantica
751352,Kurtiella verrilli
820119,Typhlotanais grandis
832090,Zoidbergus vicinus
851922,Genaxinus eumyarius
875346,Mendicula ultima
886757,Aricidea (Strelzovia) ramosa
1054988,Isorropodon elongatum
1346076,Leodamas thalassae
3,Plantae
4,Fungi
827,Ulvales
106927,Necora
135073,Caryophylliidae
131617,Sycettidae
135193,Leptopsammia pruvoti
143783,Stypocaulaceae
143954,Chordaria
143985,Ralfsia
144019,Melobesia
147719,Lichina
168589,Mycale (Carmia) micracanthoxea
231858,Anemonia sulcata
571555,Dosina
1248,Ctenophora
1363,Scleractinia
10329,Scorpaeniformes
100743,Halcampoides
100783,Pachycerianthus
105693,Scyliorhinidae
105711,Rajidae
110864,Caberea
117001,Gymnangium
119936,Lophogaster typicus
125580,Scophthalmidae
125744,Molva
129034,Melinnacheres steenstrupi
129091,Xenocoeloma alleni
129561,Ditrupa
131774,Axinella
132095,Tetilla
135497,Apolemia uvaria
138267,Eledone
140039,Okenia leachii
152454,Paramphitrite birulai
156451,Themisto compressa
479441,Monticellina
479491,Ascophora
603257,Ophiothrix
920,Acrocirridae
101535,Echinogammarus
101897,Ampelisca eschrichtii
102375,Isaea montagui
106121,Semibalanus
107684,Processa elegantula
110742,Cribrilinidae
110972,Escharina
117017,Dicoryne
117284,Aglaophenia tubiformis
118319,Desmosoma
122303,Monostilifera
122305,Heteronemertea
127637,Leptocythere
129383,Rullierinereis
130756,Harmothoe aspera
131506,Neoamphitrite groenlandica
134772,Lernaeodiscus
137786,Cima
138043,Trapania
138340,Philinoglossa
139366,Raphitoma echinata
139664,Ebala nitidissima
140029,Ancula gibbosa
140085,Hedylopsis spiculifera
140750,Philine denticulata
140765,Philinoglossa praelongata
141268,Cingula trifasciata
141715,Marshallora adversa
151934,Teretia anceps
196139,Cylindroleberididae
231870,Eteone barbata
238206,Streptodonta
295699,Stenosoma acuminatum
295701,Stenosoma lancifer
325170,Aonidella
408758,Cordylophoridae
471226,Exidmonea atlantica
510724,Modiolinae
556007,Parhedyle
738968,Cradoscrupocellaria
11014,Perciformes
102589,Ichnopus spinicornis
106700,Majoidea
110404,Makrokylindrus
110559,Campylaspis undata
111254,Tricellaria inopinata
111379,Haplopoma graniferum
111414,Diporula verrucosa
111841,Loxosomella scaura
117250,Stegopoma
117561,Euphysa aurata
118264,Munnopsidae
124470,Rhabdomolgus ruber
127481,Cypridinidae
128624,Hersiliodes
129568,Josephella
129612,Dispio
130021,Ophryotrocha gerlachi
130225,Augeneria tentaculata
131064,Euthalenessa oculata
131454,Syllis rosea
131634,Halisarcidae
137858,Cuspidaria
138700,Circulus striatus
141917,Irus irus
155153,Fabriciola berkeleyi
380393,Thysanoptera
491766,Mytiloidea
744711,Photis inornatus
1367,Pennatulacea
106909,Maja
107531,Spirontocaris liljeborgii
126716,Argentina sphyraena
135108,Balanophyllia
835619,Sylon
102274,Gammarus chevreuxi
129769,Alkmaria romijni
130506,Ophelina minima
130618,Eteone spetsbergensis
105865,Amblyraja radiata
1101,Cyclopoida
119886,Mysis
141580,Macoma calcarea
156961,Petricolaria pholadiformis
734532,Aricidea (Strelzovia) suecica
100882,Edwardsia danica
100924,Anemonactis mazeli
104872,Eurytemora affinis
107613,Palaemon adspersus
110904,Electra
115181,Thalestridae
118145,Clunio balticus
118152,Halocladius variabilis
118153,Halocladius varians
122666,Amphiporus lactifloreus
122739,Cyanophthalma obscura
128909,Selioides bolbroei
137392,Tubifex
137388,Limnodrilus
137357,Nais
138185,Montacuta
140230,Limapontia depressa
142835,Discocelides langi
146802,Chironomus
146803,Chironomus salinarius
148410,Ilyocryptus sordidus
150761,Haliplus
150874,Cricotopus
150882,Chironomini
150884,Glyptotendipes
150894,Polypedilum (Polypedilum) nubeculosum
150922,Nematocera
150929,Tipulidae
150930,Dolichopodidae
150932,Limoniidae
151024,Culicoides
151155,Hymenoptera
153531,Theodoxus
156905,Procladius
156908,Psectrocladius
156922,Tanytarsus
160017,Glossiphonia complanata
177538,Lumbriculus variegatus
181554,Pisidium
181574,Cryptochironomus
181576,Cladotanytarsus
411047,Thenaria
181523,Marenzelleria neglecta
181575,Erpobdella octoculata
181587,Stictochironomus
234067,Argulus foliaceus
234085,Gammarus lacustris
264177,Jaera (Jaera) ischiosetosa
415154,Candona
446464,Parerythrops obesus
494362,Chironomus aprilinus
558758,Candona neglecta
712122,Tanypodinae
738272,Hydrachnidia
955306,Chironomus (Microchironomus) deribae
955309,Chironomus (Microchironomus) tener
118146,Clunio marinus
120180,Praunus neglectus
148373,Daphnia longispina
148374,Daphnia hyalina
150883,Polypedilum
472036,Bugulopsis peachii
110593,Petalosarsia declivis
115143,Cletodidae
115205,Pseudameira
115263,Cletodes
115264,Enhydrosoma
115305,Amphiascus
115329,Typhlamphiascus
115331,Bradya
115482,Tachidiella
115485,Zosime
115539,Filexilia attenuata
115588,Proameira echinipes
115720,Pusillargillus nixe
115763,Acrenhydrosoma perplexum
115769,Cletodes longicaudatus
115771,Cletodes pusillus
115776,Cletodes tenuipes
115798,Stylicletodes longicaudatus
115863,Psammis longisetosa
116018,Typhlamphiascus confusus
116038,Ectinosoma dentatum
116042,Ectinosoma normani
116222,Corbulaseta bulligera
116269,Laophonte inopinata
116270,Laophonte inornata
116316,Pseudolaophonte spinosa
116368,Longipedia coronata
116479,Rhizothrix curvata
116498,Microarthridion littorale
116628,Thompsonula hyaenae
116634,Idyella exigua
116636,Idyella major
116637,Idyella pallidula
116638,Idyellopsis typica
116695,Zosime major
116722,Eurycletodes (Oligocletodes) latus
116814,Tachidius (Tachidius) discipes
116877,Laophonte elongata elongata
116913,Zosime incrassata incrassata
127719,Philomedes globosus
150088,Zosimeidae
416573,Byblis gaimardii
549121,Sarsamphiascus minutus
110479,Diastylis goodsiri
110542,Campylaspis costata
130733,Bylgides groenlandicus
140474,Musculus niger
411,Aplacophora
141086,Turbonilla pusilla
141203,Alvania lactea
152312,Altenaeum dawsoni
125334,Alcyonium palmatum
126180,Trigla
138902,Colus islandicus
267197,Actineria
905,Ctenodrilidae
106964,Hemigrapsus
138297,Crassostrea
138332,Petricola
138993,Acanthocardia paucicostata
140509,Nassarius nitidus
146433,Fabricia stellaris stellaris
225468,Tellininae
890057,Tritia nitida
131398,Streptosyllis arenae
155171,Amphicorina armandi
106750,Corystidae
111831,Loxosomella harmeri
122641,Malacobdella grossa
101796,Hyperia
118233,Progebiophilus euxinicus
111654,Triticella pedicellata
110746,Electridae
117982,Ectopleura dumortierii
123175,Loveniidae
129166,Lysippe
137541,Pirodrilus minutus
140734,Ensis minor
137419,Grania variochaeta
137546,Thalassodrilus klarae
602320,Amphitrite
134796,Parthenopea subterranea
137538,Pectinodrilus rectisetosus
138138,Alloteuthis
1329193,Eremitione hyndmanni
155032,Aricidea jeffreysii
155086,Polychaeta incertae sedis
325961,Parexogone
137416,Grania postclitellochaeta
324346,Nereidinae
1,NA
101427,Ingolfiellidae
102296,Gammarus tigrinus
107414,Rhithropanopeus harrisii
107451,Eriocheir sinensis
138335,Phaxas
146898,Bembidion (Cillenus) laterale
146902,Didemnum candidum
146922,Melita nitida
148594,Apocorophium lacustre
181563,Musculium lacustre
181582,Lymnaea stagnalis
264152,Asellus (Asellus) aquaticus
744647,Cryptorchestia cavimana
1039387,Magallana angulata
389288,Hemigrapsus takanoi
137117,Phocoena phocoena
137128,Alca torda
137133,Uria aalge
137138,Larus argentatus
137141,Larus canus
137142,Larus fuscus
137146,Larus marinus
137149,Larus ridibundus
137156,Rissa tridactyla
137166,Sterna sandvicensis
148776,Morus bassanus
103102,Stegocephaloides christianiensis
115147,Cylindropsyllidae
115158,Leptastacidae
115374,Laophonte
115401,Leptopontia
115422,Paramesochra
115453,Pteropsyllus
115454,Tetragoniceps
115463,Idomene
115470,Thalestris
115523,Ameira pusilla
115592,Proameira signata
115593,Proameira simplex
115807,Boreopontia heipi
115821,Stenocaris minor
116070,Halectinosoma distinctum
116115,Microsetella norvegica
116216,Asellopsis hispida
116295,Paralaophonte macera
116364,Syrticola flandricus
116392,Normanella minuta
116440,Paramesochra similis
116541,Pteropsyllus consimilis
116665,Tisbe furcata
116800,Leptopsyllus (Leptopsyllus) elongatus
534155,Emertonia perharidiensis
729904,Wellsopsyllus (Scottopsyllus)
127731,Vargula norvegica
102873,Bathymedon longimanus
128460,Philomedes (Philomedes) lilljeborgi
102481,Liljeborgia fissicornis
102944,Nicippe tumida
102949,Pardalisca tenuipes
110403,Leptostylis
118677,Ilyarachna longicornis
118694,Ischnomesus bispinosus
102484,Liljeborgia macronyx
102579,Hippomedon propinqvus
125057,Amphilepis norvegica
129788,Amythasides macroglossus
136284,Apseudes spinosus
136319,Pseudosphyrapus anomalus
139450,Cuspidaria obesa
140579,Nuculana pernula
181542,Cardium exiguum
334812,Sosane wireni
102735,Tmetonyx caeculus
140593,Nucula tumidula
142004,Yoldiella nana
101170,Myxine glutinosa
852974,Erythrops serratus
101401,Pardaliscidae
101446,Byblis
101700,Paroediceros
102973,Harpinia plumosa
102974,Harpinia propinqua
103049,Laetmatophilus tuberculatus
103713,Ascidia obliqua
110407,Hemilamprops
124593,Echinocucumis hispida
129096,Siboglinidae
129288,Fauveliopsis
129332,Augeneria
129355,Microclymene
129368,Micronephthys
129468,Synelmis
129771,Amage auricula
129800,Lysippe labiata
130250,Lumbrineris mixochaeta
130476,Paradiopatra fiordica
137886,Dentalium
138325,Pseudamussium
138414,Ondina
139449,Cuspidaria lamellosa
139825,Haliella stenostoma
140184,Lepetella laterocompressa
140253,Limopsis cristata
140843,Poromya granulata
141200,Alvania jeffreysi
141247,Alvania subsoluta
141664,Thyasira granulosa
142006,Yoldiella propinqua
146121,Psolus
147029,Nebaliidae
151910,Malletia obtusa
152259,Thracia gracilis
152261,Melinnopsis rostrata
234162,Axinulus eumyarius
326599,Aricidea (Aricidea) albatrossae
332976,Anobothrus laubieri
529394,Myriotrochus (Oligotrochus) vitreus
1053400,Epimeria (Epimeria) parasitica
112028,Miliolinella
112101,Bolivina
112154,Fissurina
112162,Elphidium
112168,Epistominella
112217,Dentalina
112223,Nodosaria
