aphiaID,scientificName,n_events
845,Laminariales,37
101983,Peltocoxa brevirostris,37
103449,Pyuridae,37
110736,Celleporidae,37
111602,Alcyonidium mamillatum,37
113118,Lobatula lobatula,37
120037,Heteromysis (Heteromysis) microps,37
123148,Antedonidae,37
124647,Ocnus planci,37
125477,Gobiesocidae,37
126927,Pomatoschistus microps,37
129575,Protula,37
131970,Myxilla,37
134592,Anoplodactylus,37
137970,Eulima,37
138225,Musculus,37
140211,Leptochiton scabridus,37
140282,Lucinella divaricata,37
154965,Leaena ebranchiata,37
156066,Dikoleps nitens,37
182742,Halopteris scoparia,37
237848,Coracuta obliquata,37
851593,Amathia imbricata,37
1607,Campanulinidae,36
100684,Cerianthidae,36
101063,Priapulida,36
102433,Jassa marmorata,36
103926,Styela canopus,36
111448,Reteporella beaniana,36
111834,Loxosomella murmanica,36
116337,Leptastacus laticaudatus,36
122321,Tubulanidae,36
123245,Astropecten,36
130697,Litocorsa stremma,36
130700,Pilargis verrucosa,36
131242,Sternaspis scutata,36
132575,Ciocalypta penicillus,36
135217,Sphenotrochus (Sphenotrochus) andrewianus,36
137701,Buccinum,36
140010,Cadulus subfusiformis,36
144600,Pleonosporium borreri,36
145580,Gelidium crinale,36
153024,Anomioidea,36
179882,Ampelisca pectenata,36
181587,Stictochironomus,36
918,Chaetopteridae,35
101764,Metopa,35
105822,Mustelus mustelus,35
106987,Hippolyte,35
110543,Campylaspis glabra,35
111148,Bicellarina alderi,35
111748,Stomatoporina incurvata,35
113143,Discorbinella bertheloti,35
117383,Laomedea neglecta,35
118801,Pleurogonium rubicundum,35
124934,Ophiura sarsii,35
125541,Labridae,35
126975,Dicentrarchus labrax,35
129214,Heteromastus,35
129471,Poecilochaetus,35
136344,Araphura brevimanus,35
137858,Cuspidaria,35
138686,Aclis walleri,35
139975,Puncturella noachina,35
140294,Lutraria angustior,35
141358,Rissoa lilacina,35
144252,Rhodymenia,35
147748,Caloplaca thallincola,35
147752,Pyrenocollema halodytes,35
842,Ectocarpales,34
901,Sabellida,34
1361,Ceriantharia,34
102437,Jassa pusilla,34
107032,Palaemon,34
111273,Celleporina decipiens,34
111839,Loxosomella phascolosomata,34
113042,Bulimina marginata,34
117030,Clytia,34
117302,Lytocarpia myriophyllum,34
118751,Munna acanthifera,34
122739,Cyanophthalma obscura,34
130748,Gattyana amondseni,34
130774,Harmothoe longisetis,34
131018,Josephella marenzelleri,34
131365,Proceraea picta,34
131882,Eurypon,34
140529,Euspira fusca,34
140702,Delectopecten vitreus,34
141033,Ondina divisa,34
141443,Sepia elegans,34
145579,Gelidium corneum,34
146474,Acholoe squamosa,34
163275,Antithamnionella ternifolia,34
254316,Nyctiphanes couchii,34
1302153,Apolochus spencebatei,34
993,Polygordiidae,33
102285,Gammarus oceanicus,33
107358,Pisa tetraodon,33
107531,Spirontocaris liljeborgii,33
113936,Eggerelloides medius,33
118757,Munna kroyeri,33
118953,Lekanesphaera hookeri,33
119898,Praunus,33
123389,Psammechinus,33
123448,Labidoplax,33
126444,Trisopterus esmarkii,33
126450,Enchelyopus cimbrius,33
129990,Raricirrus beryli,33
130320,Petaloproctus tenuis,33
132296,Aplysilla rosea,33
138101,Lamellaria,33
138240,Natica,33
140709,Palliolum striatum,33
146830,Oshurkovia littoralis,33
147713,Ramalina siliquosa,33
150563,Callipallene emaciata,33
155424,Phyllodocinae,33
156279,Osmundea truncata,33
162687,Antiopella cristata,33
417607,Adercotryma glomeratum,33
587704,Palaemon varians,33
1269,Echiura,32
1566,Nymphonidae,32
101572,Microjassa,32
101883,Ampelisca aequicornis,32
102440,Parajassa pelagica,32
103593,Polysyncraton lacazei,32
103903,Polycarpa gracilis,32
110511,Hemilamprops cristatus,32
110616,Leucon (Leucon) fulvus,32
117125,Kirchenpaueria,32
124676,Thyone roscovita,32
127379,Entelurus aequoreus,32
129280,Lysidice,32
129488,Gattyana,32
134632,Paranymphon spinosum,32
138734,Akera bullata,32
143897,Polyneura,32
144079,Punctaria,32
144535,Ceramium botryocarpum,32
146959,Gracilariopsis,32
147000,Limnodriloides scandinavicus,32
206190,Ptychodera,32
221521,Schizomavella cornuta,32
234476,Ulva prolifera,32
330759,Pista elongata,32
410717,Aspidosiphon (Aspidosiphon) muelleri muelleri,32
605957,Parthenina indistincta,32
884193,Janua heterostropha,32
994098,Acromegalomma,32
1601,Hydractiniidae,31
103050,Paradulichia typica,31
105865,Amblyraja radiata,31
106207,Chirona hameri,31
107120,Solenocera membranacea,31
107558,Philocheras echinulatus,31
108343,Processa modica modica,31
110558,Campylaspis sulcata,31
111525,Schizoporella dunkeri,31
118399,Cirolana,31
123143,Solasteridae,31
123593,Ophiocomina,31
125134,Ophiothrix luetkeni,31
126285,Conger conger,31
129156,Amphicteis,31
129877,Capitella giardi,31
130931,Myxicola aesthetica,31
132216,Leucosolenia botryoides,31
138531,Macoma,31
138957,Caecum trachea,31
144234,Prasiola,31
144505,Anotrichium furcellatum,31
144599,Monosporus pedicellatus,31
144791,Bostrychia scorpioides,31
145306,Arthrocladia villosa,31
152,Turridae,30
2041,Hirudinea,30
104496,Centropages hamatus,30
110545,Campylaspis horrida,30
111020,Triticella,30
111220,Ramphonotus minax,30
111538,Schizoporella unicornis,30
113091,Globocassidulina subglobosa,30
113772,Uvigerina mediterranea,30
114035,Cribrostomoides jeffreysii,30
116333,Arenocaris bifida,30
117379,Laomedea angulata,30
124593,Echinocucumis hispida,30
126449,Ciliata septentrionalis,30
129361,Praxillura,30
130915,Fabriciola baltica,30
134204,Polymastia mamillaris,30
136256,Typhlotanais,30
137607,Glossobalanus marginatus,30
139602,Donax trunculus,30
139896,Vitreolina antiflexa,30
140169,Lacuna parva,30
141864,Haedropleura septangularis,30
144303,Vaucheria,30
144537,Ceramium ciliatum,30
145313,Asperococcus fistulosus,30
145588,Gelidium pulchellum,30
147721,Lichina confinis,30
148436,Inachinae,30
151929,Trophonopsis barvicensis,30
152229,Eteoninae,30
167617,Clathria (Microciona) atrasanguinea,30
181501,Ougia subaequalis,30
480247,Beggiatoa,30
1355594,Bradabyssa villosa,30
14638,Veneroidea,29
101401,Pardaliscidae,29
101926,Ampelisca spinifer,29
102496,Acidostoma nodiferum,29
103930,Styela coriacea,29
104062,Macandrevia cranium,29
106488,Ascidicola rosea,29
107353,Pisa armata,29
107741,Upogebia pusilla,29
113840,Astrorhiza arenaria,29
118258,Janiridae,29
125158,Leptasterias (Leptasterias) muelleri,29
126554,Lophius budegassa,29
126755,Hyperoplus immaculatus,29
129340,Scoletoma,29
129350,Lumbriclymene,29
129881,Dasybranchus caducus,29
132069,Pseudosuberites,29
132511,Phakellia ventilabrum,29
134697,Nymphon macronyx,29
140675,Pandora pinna,29
141807,Jujubinus exasperatus,29
146984,Hypereteone lactea,29
195989,Salvatoria limbata,29
196160,Thalassinidae,29
234030,Ruppia,29
236678,Pettibonesia furcosetosa,29
381057,Acanthocardia tuberculata,29
388224,Sarsinebalia urgorrii,29
626059,Pyropia leucosticta,29
798770,Tanaididae,29
1311358,Gaillona seposita,29
895,Eunicida,28
1564,Callipallenidae,28
100805,Actinia fragacea,28
101170,Myxine glutinosa,28
102059,Unciola leucopis,28
102403,Ericthonius difformis,28
102432,Jassa herdmani,28
103457,Diplosoma,28
104060,Gwynia capsula,28
107298,Ebalia granulosa,28
118128,Petrobius maritimus,28
124321,Strongylocentrotus droebachiensis,28
129456,Protomystides,28
130171,Microphthalmus fragilis,28
130300,Lumbriclymene minor,28
131459,Syllis vittata,28
131523,Polycirrus arcticus,28
136051,Nephasoma (Nephasoma) abyssorum,28
137416,Grania postclitellochaeta,28
137653,Pododesmus,28
138903,Colus jeffreysianus,28
140770,Pholas dactylus,28
144135,Gelidium,28
144538,Ceramium cimbricum,28
170654,Polymastia penicillus,28
333891,Lumbrineris japonica,28
415940,Rubus,28
547398,Aglaophamus pulcher,28
846027,Palposyllis propeweismanni,28
849065,Bosemprella incarnata,28
11014,Perciformes,27
102888,Monoculodes latimanus,27
103776,Molgula complanata,27
106877,Corystes,27
110671,Euphausiidae,27
111259,Cellaria salicornioides,27
111337,Puellina praecox,27
113636,Hyalinea balthica,27
117039,Calycella,27
117225,Abietinaria,27
117628,Antennella secundaria,27
129844,Laetmonice filicornis,27
130597,Petta pusilla,27
130907,Euchone rosea,27
136229,Leptognathia,27
137704,Colus,27
137722,Crepidula,27
137867,Cylichna,27
138467,Scrobicularia,27
138818,Astarte borealis,27
140449,Dacrydium vitreum,27
140585,Nucula atacellana,27
141010,Odostomia plicata,27
141815,Jujubinus striatus,27
143874,Heterosiphonia,27
144257,Petalonia,27
144745,Drachiella heterocarpa,27
146418,Archiannelida,27
151910,Malletia obtusa,27
181511,Thelepodinae,27
182796,Ledella pustulosa,27
195986,Salvatoria clavata,27
234474,Ulva linza,27
466323,Guttulina austriaca,27
731113,Brevicirrosyllis weismanni,27
834010,Bugulina fulva,27
882559,Aricidea (Acmira) philbinae,27
14355,Stomatopoda,26
101405,Podoceridae,26
101469,Lembos,26
102076,Colomastix pusilla,26
102164,Apherusa clevei,26
103179,Austrosyrrhoe fimbriatus,26
106227,Megatrema anglicum,26
112373,Saccammina,26
117907,Sertularella rugosa,26
118735,Microjaera anisopoda,26
128389,Pterygocythereis jonesii,26
129718,Trichobranchus,26
130158,Hesione splendida,26
130478,Paradiopatra hispanica,26
130682,Protomystides exigua,26
130986,Chitinopoma serrula,26
131089,Sphaerodoropsis baltica,26
132858,Haliclona (Haliclona) simulans,26
135304,Chrysaora hysoscella,26
136348,Collettea cylindrata,26
141359,Rissoa membranacea,26
147025,Mysta,26
155362,Macrochaeta bansei,26
182737,Ulosa digitata,26
225468,Tellininae,26
334808,Sosane bathyalis,26
466011,Trochammina nana,26
488719,Desmeplagioecia amphorae,26
1296689,Pseudotanais jonesi,26
957,Sphaerodoridae,25
1778,Limidae,25
1788,Cuspidariidae,25
9904,Dorididae,25
100817,Bolocera tuediae,25
102805,Elasmopus rapax,25
106687,Paguroidea,25
107044,Pandalus,25
118994,Gnathia maxillaris,25
122528,Lineus longissimus,25
126441,Pollachius virens,25
130229,Lumbrinerides amoureuxi,25
137656,Aporrhais,25
138341,Barnea,25
138582,Trivia,25
138819,Astarte crebricostata,25
139190,Amphissa acutecostata,25
146401,Scinaia interrupta,25
146491,Angulus,25
151320,Pectinoidea,25
152223,Syllinae,25
160446,Propebela turricula,25
330500,Petaloproctus terricolus,25
416481,Mesacmaea mitchellii,25
549079,Parametaphoxus tulearensis,25
814775,Astrononion hamadaense,25
914,Magelonidae,24
16352,Filifera,24
101736,Dyopedos,24
101915,Ampelisca provincialis,24
103894,Pelonaia corrugata,24
107394,Liocarcinus vernalis,24
110723,Ctenostomatida,24
111067,Aetea truncata,24
115220,Arenopontia,24
125049,Ophiopsila aranea,24
125230,Leptasterias (Leptasterias) muelleri muelleri,24
125366,Eunicella verrucosa,24
129272,Protodorvillea,24
130030,Ophryotrocha puerilis siberti,24
131888,Raspailia,24
132736,Halisarca dujardinii,24
132971,Iophon nigricans,24
134648,Callipallene tiberi,24
136084,Sipunculus (Sipunculus) nudus,24
137820,Mangelia,24
137993,Vitreolina,24
144149,Rhodophyllis,24
145033,Cladophora albida,24
146525,Atylidae,24
157188,Pylaiella littoralis,24
238194,Myrianida edwarsi,24
264177,Jaera (Jaera) ischiosetosa,24
403903,Salicornia,24
754208,Idunella mollis,24
876588,Phascoliophila phascolionis,24
883967,Thoridae,24
960,Amphinomidae,23
1358,Pantopoda,23
1803,Brachiopoda,23
14633,Cardioidea,23
101498,Dexamine,23
101582,Liljeborgia,23
106769,Xanthidae,23
110466,Cumopsis longipes,23
110690,Meganyctiphanes norvegica,23
111352,Conopeum seurati,23
116076,Halectinosoma herdmani,23
118244,Anthuridae,23
118273,Cirolanidae,23
119038,Cleantis prismatica,23
123081,Crinoidea,23
123260,Luidia,23
124710,Psolus phantapus,23
125109,Ophiactis abyssicola,23
129289,Brada,23
129324,Lacydonia,23
129608,Aurospio,23
129820,Samythella neglecta,23
130080,Euphrosine armadillo,23
136346,Araphura filiformis,23
137683,Astarte,23
139490,Scaphander punctostriatus,23
140536,Euspira pallida,23
140708,Palliolum incomparabile,23
140812,Berthella plumula,23
142000,Yoldiella jeffreysi,23
144529,Callithamnion tetragonum,23
145599,Pterocladiella capillacea,23
148638,Prodajus ostendensis,23
167614,Clathria (Microciona) armata,23
224401,Megastomia conoidea,23
234162,Axinulus eumyarius,23
247599,Paratyphlotanais microcheles,23
334839,Spirorbis (Spirorbis) corallinae,23
410805,Capnea sanguinea,23
578334,Harmothoe mariannae,23
615414,Chrysotila stipitata,23
174,Goniodorididae,22
14165,Clitellata,22
101464,Aora,22
102975,Harpinia serrata,22
103119,Metopa bruzelii,22
103220,Talitrus saltator,22
103543,Styela,22
103775,Molgula citrina,22
106941,Pilumnus,22
107513,Hippolyte leptocerus,22
110446,Cyclaspis longicaudata,22
111432,Steraechmella buski,22
111535,Schizoporella patula,22
111569,Smittoidea marmorea,22
112330,Haplophragmoides,22
114003,Reophax fusiformis,22
115336,Halectinosoma,22
117117,Hydractinia,22
122478,Cerebratulus marginatus,22
122798,Tetrastemma robertianae,22
126227,Syngnathus,22
127389,Syngnathus rostellatus,22
129232,Phyllochaetopterus,22
129410,Armandia,22
129561,Ditrupa,22
129607,Atherospio,22
129771,Amage auricula,22
130495,Ophelia neglecta,22
131368,Procerastea nematodes,22
131642,Raspailiidae,22
134260,Pseudosuberites sulphureus,22
137599,Saccoglossus horsti,22
138019,Flabellina,22
138199,Nucella,22
138315,Chlamys,22
141655,Thyasira biplicata,22
141961,Vesicomya atlantica,22
144197,Chorda,22
144572,Compsothamnion gracillimum,22
145311,Asperococcus bullosus,22
146628,Hyella caespitosa,22
147708,Xanthoria,22
152248,Psamathe,22
238648,Syllis krohnii,22
332976,Anobothrus laubieri,22
334843,Spirorbis (Spirorbis) tridentatus,22
761614,Paraehlersia dionisi,22
100793,Parazoanthus,21
100872,Diadumene cincta,21
101701,Perioculodes,21
101960,Amphilochoides boecki,21
103116,Metopa alderi,21
106791,Processidae,21
106929,Portumnus,21
107226,Cestopagurus timidus,21
111795,Barentsia,21
112754,Triloculina frigida,21
113083,Cassidulina reniforme,21
113567,Melonis zaandami,21
115195,Leptomesochra,21
115972,Paramphiascopsis longirostris,21
115980,Psammotopa phyllosetosa,21
117365,Campanularia volubilis,21
117413,Opercularella lacerata,21
126893,Gobius paganellus,21
129293,Pherusa,21
129855,Drilonereis brattstroemi,21
130499,Ophelina abranchiata,21
131360,Plakosyllis brevipes,21
135193,Leptopsammia pruvoti,21
138059,Hedylopsis,21
138139,Loligo,21
139379,Raphitoma purpurea,21
140953,Eulimella scillae,21
141647,Thracia distorta,21
142963,Fecampia erythrocephala,21
143921,Osmundea,21
144016,Lithophyllum,21
145681,Solieria chordalis,21
146844,Patinella radiata,21
156232,Malacoceros jirkovi,21
157010,Yoldiella inconspicua,21
169488,Myxilla (Myxilla) rosacea,21
182350,Leucon (Leucon) profundus,21
196139,Cylindroleberididae,21
238708,Cylindroleberis mariae,21
558758,Candona neglecta,21
836033,Magallana gigas,21
845528,Knoutsodonta depressa,21
101972,Amphilochus tenuimanus,20
102363,Gammaropsis lobata,20
102401,Ericthonius brasiliensis,20
103528,Botrylloides,20
103557,Pycnoclavella aurilucens,20
104878,Temora longicornis,20
110471,Diastylis boecki,20
111263,Buffonellaria divergens,20
111472,Schizotheca divisa,20
115815,Evansula pygmaea,20
117970,Modeeria rotunda,20
118623,Eurycope producta,20
122318,Carinomidae,20
122358,Lineus,20
123336,Crossaster,20
130166,Leocrates atlanticus,20
131109,Atherospio disticha,20
134113,Thymosia guernei,20
136054,Nephasoma (Nephasoma) constricticervix,20
138018,Coryphella,20
138142,Tectura,20
138789,Arca tetragona,20
139610,Nematomenia banyulensis,20
139859,Melanella polita,20
140243,Limatula subovata,20
141139,Volvulella acuminata,20
144697,Seirospora interrupta,20
144719,Dasya hutchinsiae,20
145654,Coccotylus truncatus,20
156202,Leptosynapta cruenta,20
175030,Golfingia (Golfingia) muricaudata,20
183242,Lumbriclymene cylindricauda,20
254680,Cribroelphidium excavatum,20
468875,Jania squamata,20
491656,Jordaniella nivosa,20
607950,Heteroscleromorpha,20
113,Patellidae,19
1205,Hyperiidea,19
101661,Tryphosella,19
102870,Arrhis phyllonyx,19
103145,Parametopa kervillei,19
113159,Gavelinopsis praegeri,19
113294,Haynesina germanica,19
113694,Robertinoides pumilum,19
115427,Alteutha,19
115798,Stylicletodes longicaudatus,19
122626,Tubulanus annulatus,19
123291,Ceramaster,19
123320,Porania,19
123626,Ophiothrix,19
124470,Rhabdomolgus ruber,19
124925,Ophiura ljungmani,19
125522,Callionymidae,19
126461,Molva molva,19
127599,Sarsicytheridea,19
127637,Leptocythere,19
129652,Eurysyllis,19
130023,Ophryotrocha gracilis,19
130242,Lumbrineris coccinea,19
130262,Scoletoma funchalensis,19
131069,Neoleanira tetragona,19
131119,Dipolydora giardi,19
131617,Sycettidae,19
134607,Ammothea hilgendorfi,19
136319,Pseudosphyrapus anomalus,19
137043,Larus,19
137779,Chiton,19
139650,Doto pinnatifida,19
140249,Scutopus robustus,19
140674,Pandora inaequivalvis,19
143825,Aglaothamnion,19
144007,Corallina,19
144204,Scinaia,19
145051,Cladophora laetevirens,19
145498,Porphyropsis coccinea,19
145910,Carpomitra costata,19
147715,Lecanora,19
148594,Apocorophium lacustre,19
152301,Escharellidae,19
181824,Bathycuma brevirostre,19
226375,Siriella clausii,19
416745,Rhodophyllis divaricata var. werneri,19
852864,Parexogone longicirris,19
862785,Schizomavella (Schizomavella) cornuta,19
1305584,Paucibranchia kinbergi,19
1317575,Cribrilaria arrecta,19
11734,Loliginidae,18
101404,Pleustidae,18
101610,Hippomedon,18
101665,Abludomelita,18
102725,Socarnes filicornis,18
104464,Calanus finmarchicus,18
106669,Dendrobranchiata,18
106803,Upogebiidae,18
106875,Atelecyclus,18
106930,Portunus,18
110601,Makrokylindrus (Adiastylis) josephinae,18
110880,Turbicellepora,18
111582,Trypostega venusta,18
113257,Elphidium articulatum,18
114361,Trochamminopsis pusilla,18
116359,Leptopontia curvicauda,18
118182,Pleurocrypta,18
125056,Amphilepis ingolfiana,18
125581,Soleidae,18
125736,Pollachius,18
129867,Arenicola defodiens,18
130101,Diplocirrus hirsutus,18
130279,Clymenella torquata,18
130284,Clymenura lankesteri,18
131098,Sphaerodoropsis philippi,18
131104,Spinther arcticus,18
131414,Syllis amica,18
131503,Neoamphitrite edwardsi,18
131677,Tethyidae,18
131729,Clathrina,18
137172,Stercorarius parasiticus,18
138369,Polycera,18
138483,Sepiola,18
139771,Eubranchus tricolor,18
140173,Lamellaria perspicua,18
140717,Pseudamussium peslutrae,18
141147,Rissoella diaphana,18
141821,Margarites helicinus,18
143812,Bryopsis,18
144879,Pseudendoclonium submarinum,18
145226,Dudresnaya verticillata,18
145248,Grateloupia filicina,18
145507,Cystoseira baccata,18
145624,Chondracanthus teedei,18
149755,Acartia (Acartiura) clausi,18
151718,Podocoryna carnea,18
152333,Polydora (Polydora),18
178911,Lasaea adansoni,18
183258,Malletia johnsoni,18
248051,Nudisyllis pulligera,18
334946,Tomopteris (Johnstonella) helgolandica,18
344255,Heteroschismoides subterfissus,18
381180,Dictyota dichotoma var. intricata,18
416570,Nannonyx goesii,18
491766,Mytiloidea,18
